32768,65536,98304,131072,163840,
2.4665e-05,3.3305e-05,2.4384e-05,2.448e-05,3.4521e-05,
4.8747e-05,4.8745e-05,4.8744e-05,4.8748e-05,4.9026e-05,
7.359e-05,7.3113e-05,7.31e-05,7.3206e-05,7.308e-05,
9.7438e-05,9.7454e-05,9.7429e-05,9.743e-05,9.7442e-05,
0.000109601,0.00010962,0.000109605,0.000109605,0.000109605,
