32768,65536,98304,131072,163840,
0.0304853,0.0302721,0.0299344,0.0301517,0.030374,
0.0625813,0.0631402,0.0619296,0.062112,0.0633734,
0.0955406,0.095474,0.0957428,0.0961594,0.0990563,
0.131714,0.132,0.133066,0.133044,0.13283,
0.1677,0.166444,0.168205,0.167483,0.171527,
