32768,65536,98304,131072,163840,
0.374313,0.374918,0.374598,0.376899,0.373972,
1.49955,1.49291,1.50052,1.497,1.4991,
3.37694,3.37688,3.37951,3.37452,3.38397,
6.01528,6.02832,6.00444,6.00127,6.03079,
9.38066,9.38187,9.35919,9.40559,9.43128,
