32768,65536,98304,131072,163840,
0.000301397,0.000295112,0.000294249,0.000289573,0.000287536,
0.000617541,0.000584217,0.000584917,0.000581545,0.000583156,
0.000990483,0.000976638,0.00098696,0.0012718,0.00144856,
0.00126349,0.00126224,0.00126621,0.00128676,0.00147735,
0.00296366,0.00182194,0.00168362,0.00176014,0.00168358,
