32768,65536,98304,131072,163840,
0.594102,0.594491,0.596194,0.594221,0.592927,
2.38558,2.39399,2.39413,2.39348,2.3846,
5.36648,5.35996,5.37981,5.35674,5.35811,
9.55719,9.53564,9.53365,9.54434,9.54009,
14.9787,14.9848,15.0025,14.9501,14.9531,
