32768,65536,98304,131072,163840,
0.377732,0.382554,0.382971,0.380911,0.382183,
1.51751,1.51176,1.50891,1.51143,1.51846,
3.40404,3.38801,3.39133,3.38985,3.38194,
6.06124,6.0287,6.03208,6.01645,6.02036,
9.40903,9.39708,9.39915,9.40457,9.41888,
