32768,65536,98304,131072,163840,
0.267448,0.268873,0.268751,0.269119,0.269855,
1.07214,1.06833,1.07423,1.07182,1.07175,
2.41374,2.41426,2.41583,2.44942,2.41293,
4.29055,4.30264,4.29406,4.30151,4.3193,
6.73097,6.71274,6.70994,6.71854,6.70405,
